Type,Cantidad total de existencias
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,Totales:
Unable to add offer item {0}. Please refresh and try again.,Totales por moneda de factura
Unable to add offer item. Please refresh and try again.,Realice un seguimiento de cuánto efectivo se devolvió a los clientes
Unable to add scanned item.,"Realice un seguimiento de las ventas recientes, recopile saldos impagos y vuelva a abrir el trabajo guardado"
Unable to create purchase order,ID de transacción
Unable to delete draft invoice,Transferir
Unable to fetch documents,Pruebe con un término de búsqueda diferente o borre la búsqueda del carrito.
Unable to fetch draft orders,Intente ajustar su búsqueda o filtros
Unable to fetch invoice history,Pruebe con otra fuente o actualice la lista.
Unable to fetch M-Pesa payments,Intente cambiar el rango de fechas o el filtro de estado.
Unable to fetch sales orders,Tipo
Unable to fetch unpaid invoices,No se puede acceder a la cámara ni siquiera con la configuración básica.
Unable to generate scale barcode,Verifique los permisos de su cámara y la compatibilidad del dispositivo.
Unable to issue gift card.,No se puede agregar el artículo de oferta {0}.
Unable to load cashier PIN status.,Actualice e inténtelo de nuevo.
Unable to load document,No se puede agregar el artículo de oferta.
Unable to load draft invoice,Actualice e inténtelo de nuevo.
Unable to load gift card balance.,No se puede agregar el elemento escaneado.
Unable to load invoice details,No se puede crear la orden de compra
Unable to load parked order,No se puede eliminar el borrador de la factura
Unable to load the selected sales order,No se pueden recuperar los documentos
Unable to prepare document,No se pueden recuperar pedidos preliminares
Unable to prepare return invoice,No se puede recuperar el historial de facturas
Unable to print draft invoice,No se pueden recuperar los pagos de M-Pesa
Unable to print submitted invoice,No se pueden recuperar los pedidos de ventas
Unable to process document action,No se pueden recuperar las facturas impagas
Unable to repair change allocation,No se puede generar el código de barras de la báscula
Unable to save cashier PIN.,No se puede emitir la tarjeta de regalo.
Unable to save the rate to the backend price list,No se puede cargar el estado del PIN del cajero.
Unable to submit invoice,No se puede cargar el documento
Unable to submit the selected payment,No se puede cargar el borrador de la factura
Unable to top up gift card.,No se puede cargar el saldo de la tarjeta de regalo.
Unable to verify cashier PIN.,No se pueden cargar los detalles de la factura
Unallocated,No se puede cargar la orden estacionada
Unallocated:,No se puede cargar el pedido de ventas seleccionado
Unavailable,No se puede preparar el documento
Unknown,No se puede preparar la factura de devolución
Unknown error,No se puede imprimir el borrador de la factura
Unknown Item,No se puede imprimir la factura enviada
Unknown Warehouse,No se puede procesar la acción del documento
Unlock POS,No se puede reparar la asignación de cambios
Unpaid,No se puede guardar el PIN del cajero.
"Unselected payments stay unallocated first, then auto reconcile after submit.",No se puede guardar la tarifa en la lista de precios backend
UOM,No se puede enviar la factura
UOM not found,No se puede enviar el pago seleccionado
Update available,No se puede recargar la tarjeta de regalo.
Update Customer,No se puede verificar el PIN del cajero.
Update PIN,No asignado
Update Price List Rate,No asignado:
Updated,No disponible
Updates and app info that stay out of the cashier flow.,Desconocido
Updates automatically,Error desconocido
Upload pending transactions,Artículo desconocido
Usage,Almacén desconocido
Usage Stats,Desbloquear punto de venta
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,No remunerado
Use Cashier,Los pagos no seleccionados primero permanecen sin asignar y luego se concilian automáticamente después del envío.
Use date range to search for older invoices,unidad de medida
"Use one field for manual code entry, barcode scans, or QR scans.",UM no encontrada
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.",Actualización disponible
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.",Actualizar cliente
Use Western numerals,Actualizar PIN
Used:,Actualizar tarifa de lista de precios
Using basic camera settings due to device limitations,Actualizado
Using cached customer balance,Actualizaciones e información de aplicaciones que quedan fuera del flujo de caja.
Valid until,Se actualiza automáticamente
Variance %,Subir transacciones pendientes
Variants,Uso
Variant-wise,Estadísticas de uso
Verify closing amounts for each payment method,Utilice un PIN de 4 a 8 dígitos para cambiar de cajero y desbloquear terminal.
View all,Usar cajero
View app information and current build details,Utilice el rango de fechas para buscar facturas más antiguas
View Data Diagnostics,"Utilice un campo para la entrada manual de códigos, escaneos de códigos de barras o escaneos QR."
View Details,"Utilice un flujo de trabajo para verificaciones de saldo, nuevas emisiones y recargas sin salir del POS."
View invoice details,"Utilice esta sección cuando los datos de requisitos previos almacenados en caché necesiten una actualización, reconstrucción o revisión de diagnóstico."
View notifications,Utilice números occidentales
View offline invoices,Usado:
View restricted POS insights,Uso de la configuración básica de la cámara debido a limitaciones del dispositivo
Void Amount,Usar el saldo del cliente en caché
Void Count,Válido hasta
Voids,% de varianza
Waiting for cart items,Variantes
Waiting for payment...,En cuanto a variantes
Walk-in Customer,Verificar los montos de cierre para cada método de pago
Warehouse,Ver todo
Warning: High cache usage may affect performance.,Ver información de la aplicación y detalles de compilación actuales
Warning: High lag may indicate heavy processing or browser slowness.,Ver diagnóstico de datos
Week Δ,Ver detalles
Week-wise,Ver detalles de la factura
Weight (g),Ver notificaciones
Weight (grams),Ver facturas sin conexión
We'll let you know if an invoice fails to submit,Ver información restringida de POS
Workflow,Monto anulado
Write off amount cannot exceed the POS profile maximum of {0},Conteo de vacíos
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,vacíos
Yes,Esperando artículos del carrito
"Yes, Cancel sale",Esperando pago...
"Yes, Close",Cliente sin cita previa
You are not allowed to print draft invoices,almacén
You are offline. Add Payment will work again when the connection is restored.,Advertencia: el uso elevado de caché puede afectar el rendimiento.
You have no notifications right now,Advertencia: un retraso alto puede indicar un procesamiento intenso o lentitud del navegador.
Your Cart,Semana Δ
