Top Up Card,Meilleurs articles par emplacement
Top Up Mode,Marge supérieure
Top Variant,Haut en attente
Total,Article le plus lucratif
Total Amount,Articles les plus retournés
Total Change,Meilleures ventes par caissier
Total Charges,Meilleur fournisseur
Total In,Principaux fournisseurs par dépense
Total Invoices,Tables du haut
Total Items,Tête fiscale supérieure
Total Mpesa,Montant de recharge
Total Out,Carte de recharge
Total Payments,Mode de recharge
Total Purchase,Variante supérieure
Total Selected :,Total
Total Size,Montant total
Total Stock Qty,Changement total
Total:,Frais totaux
Totals by Invoice Currency,Entrée totale
Track how much cash was handed back to customers,Total des factures
"Track recent sales, collect unpaid balances, and reopen saved work",Total des articles
Transaction ID,Total Mpesa
Transfer,Sortie totale
Try a different search term or clear the cart search.,Paiements totaux
Try adjusting your search or filters,Achat total
Try another source or refresh the list.,Total sélectionné :
Try changing the date range or status filter.,Taille totale
Type,Quantité totale en stock
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,Total :
Unable to add offer item {0}. Please refresh and try again.,Totaux par devise de facturation
Unable to add offer item. Please refresh and try again.,Suivez le montant d’argent restitué aux clients
Unable to add scanned item.,"Suivez les ventes récentes, collectez les soldes impayés et rouvrez le travail enregistré"
Unable to create purchase order,ID de transaction
Unable to delete draft invoice,Transfert
Unable to fetch documents,Essayez un autre terme de recherche ou effacez la recherche du panier.
Unable to fetch draft orders,Essayez d'ajuster votre recherche ou vos filtres
Unable to fetch invoice history,Essayez une autre source ou actualisez la liste.
Unable to fetch M-Pesa payments,Essayez de modifier la plage de dates ou le filtre d'état.
Unable to fetch sales orders,Tapez
Unable to fetch unpaid invoices,Impossible d'accéder à la caméra même avec les paramètres de base.
Unable to generate scale barcode,Veuillez vérifier les autorisations de votre caméra et la compatibilité de vos appareils.
Unable to issue gift card.,Impossible d'ajouter l'élément d'offre {0}.
Unable to load cashier PIN status.,Veuillez actualiser et réessayer.
Unable to load document,Impossible d'ajouter un élément d'offre.
Unable to load draft invoice,Veuillez actualiser et réessayer.
Unable to load gift card balance.,Impossible d'ajouter l'élément numérisé.
Unable to load invoice details,Impossible de créer un bon de commande
Unable to load parked order,Impossible de supprimer le brouillon de facture
Unable to load the selected sales order,Impossible de récupérer les documents
Unable to prepare document,Impossible de récupérer les brouillons de commandes
Unable to prepare return invoice,Impossible de récupérer l'historique des factures
Unable to print draft invoice,Impossible de récupérer les paiements M-Pesa
Unable to print submitted invoice,Impossible de récupérer les commandes client
Unable to process document action,Impossible de récupérer les factures impayées
Unable to repair change allocation,Impossible de générer le code-barres de la balance
Unable to save cashier PIN.,Impossible d'émettre une carte cadeau.
Unable to save the rate to the backend price list,Impossible de charger le statut du code PIN du caissier.
Unable to submit invoice,Impossible de charger le document
Unable to submit the selected payment,Impossible de charger le brouillon de facture
Unable to top up gift card.,Impossible de charger le solde de la carte-cadeau.
Unable to verify cashier PIN.,Impossible de charger les détails de la facture
Unallocated,Impossible de charger la commande garée
Unallocated:,Impossible de charger la commande client sélectionnée
Unavailable,Impossible de préparer le document
Unknown,Impossible de préparer la facture de retour
Unknown error,Impossible d'imprimer le brouillon de facture
Unknown Item,Impossible d'imprimer la facture soumise
Unknown Warehouse,Impossible de traiter l'action sur le document
Unlock POS,Impossible de réparer l'allocation des modifications
Unpaid,Impossible d'enregistrer le code PIN du caissier.
"Unselected payments stay unallocated first, then auto reconcile after submit.",Impossible d'enregistrer le tarif dans la liste de prix backend
UOM,Impossible de soumettre la facture
UOM not found,Impossible de soumettre le paiement sélectionné
Update available,Impossible de recharger la carte cadeau.
Update Customer,Impossible de vérifier le code PIN du caissier.
Update PIN,Non alloué
Update Price List Rate,Non alloué :
Updated,Indisponible
Updates and app info that stay out of the cashier flow.,Inconnu
Updates automatically,Erreur inconnue
Upload pending transactions,Objet inconnu
Usage,Entrepôt inconnu
Usage Stats,Débloquez le point de vente
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,Impayé
Use Cashier,"Les paiements non sélectionnés restent d'abord non alloués, puis sont automatiquement réconciliés après soumission."
Use date range to search for older invoices,UdM
"Use one field for manual code entry, barcode scans, or QR scans.",UdM introuvable
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.",Mise à jour disponible
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.",Mettre à jour le client
Use Western numerals,Mettre à jour le code PIN
Used:,Mettre à jour le tarif de la liste de prix
Using basic camera settings due to device limitations,Mis à jour
Using cached customer balance,Mises à jour et informations sur les applications qui restent en dehors du flux de caisse.
Valid until,Mises à jour automatiquement
Variance %,Télécharger les transactions en attente
Variants,Utilisation
Variant-wise,Statistiques d'utilisation
Verify closing amounts for each payment method,Utilisez un code PIN de 4 à 8 chiffres pour changer de caisse et déverrouiller le terminal.
View all,Utiliser le caissier
View app information and current build details,Utiliser une plage de dates pour rechercher des factures plus anciennes
View Data Diagnostics,"Utilisez un champ pour la saisie manuelle du code, les analyses de codes-barres ou les analyses QR."
View Details,"Utilisez un seul flux de travail pour les vérifications de solde, les nouvelles émissions et les recharges sans quitter le point de vente."
View invoice details,"Utilisez cette section lorsque les données prérequises mises en cache nécessitent une actualisation, une reconstruction ou un examen des diagnostics."
View notifications,Utiliser des chiffres occidentaux
View offline invoices,Utilisé :
View restricted POS insights,Utilisation des paramètres de base de l'appareil photo en raison des limitations de l'appareil
Void Amount,Utiliser le solde client mis en cache
Void Count,Valable jusqu'au
Voids,Écart %
Waiting for cart items,Variantes
Waiting for payment...,En termes de variantes
Walk-in Customer,Vérifier les montants de clôture pour chaque mode de paiement
Warehouse,Voir tout
Warning: High cache usage may affect performance.,Afficher les informations sur l'application et les détails de la version actuelle
Warning: High lag may indicate heavy processing or browser slowness.,Afficher les diagnostics des données
Week Δ,Afficher les détails
Week-wise,Afficher les détails de la facture
Weight (g),Afficher les notifications
Weight (grams),Afficher les factures hors ligne
We'll let you know if an invoice fails to submit,Afficher les informations sur les points de vente restreints
Workflow,Montant annulé
Write off amount cannot exceed the POS profile maximum of {0},Nombre nul
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,Vides
Yes,En attente des articles du panier
"Yes, Cancel sale",En attente de paiement...
"Yes, Close",Client sans rendez-vous
You are not allowed to print draft invoices,Entrepôt
You are offline. Add Payment will work again when the connection is restored.,Avertissement : Une utilisation élevée du cache peut affecter les performances.
You have no notifications right now,Avertissement : un décalage élevé peut indiquer un traitement lourd ou une lenteur du navigateur.
Your Cart,Semaine Δ
