This POS page could not be opened offline because its code was not cached on this terminal yet.,Die hoeveelheid vir {0} is aangepas na die maksimum beskikbare voorraad.
This Serial Number {0} has already been added!,Die stelsel kon nie die itembesonderhede ophaal nie.
Threshold,Probeer asseblief weer.
Time,Hierdie fakture sal gesinkroniseer word wanneer verbinding herstel word
Tip: Clear cache regularly to free up space and keep the app fast.,Hierdie aksie maak nou binne die instellingswerkspasie oop.
Tip: Close unused tabs or apps to reduce lag.,Hierdie koepon is reeds gebruik!
Tip: Monitor slow queries and table size for optimal performance.,Hierdie faktuur het nie verandering-toewysing herstel nodig nie
To Be Paid,Hierdie faktuur is reeds herstel
To Date,Dit is 'n item sjabloon.
Today,Kies asseblief 'n variant.
Today Profit,hierdie item
Today Sales,Hierdie POS-bladsy kon nie vanlyn oopgemaak word nie omdat sy kode nog nie op hierdie terminaal in die kas gestoor was nie.
Toggle navigation drawer,Hierdie reeksnommer {0} is reeds bygevoeg!
Toggle Theme,Drempel
Tools,Tyd
Tools for customer-facing screens and terminal-specific actions.,Wenk: Maak gereeld kas skoon om spasie vry te maak en die toepassing vinnig te hou.
Top Brand,Wenk: Maak ongebruikte oortjies of toepassings toe om vertraging te verminder.
Top Category,Wenk: Monitor stadige navrae en tabelgrootte vir optimale werkverrigting.
Top Charge Head,Om betaal te word
Top Customers,Tot op datum
Top Discount,Vandag
Top Items by Location,Vandag Wins
Top Margin,Vandag Verkope
Top Pending,Wissel navigasielaai
Top Profit Item,Wissel Tema
Top Return Items,Gereedskap
Top Sales by Cashier,Gereedskap vir klantgerigte skerms en terminaal-spesifieke aksies.
Top Supplier,Top handelsmerk
Top Suppliers by Spend,Top kategorie
Top Tables,Top Charge Head
Top Tax Head,Top kliënte
Top Up Amount,Top afslag
Top Up Card,Top-items volgens ligging
Top Up Mode,Top Marge
Top Variant,Top Hangende
Total,Top wins item
Total Amount,Top Return Items
Total Change,Topverkope deur Kassier
Total Charges,Top verskaffer
Total In,Topverskaffers volgens Spend
Total Invoices,Top Tafels
Total Items,Top Belastinghoof
Total Mpesa,Opvul Bedrag
Total Out,Vul kaart
Total Payments,Aanvulmodus
Total Purchase,Top Variant
Total Selected :,Totaal
Total Size,Totale bedrag
Total Stock Qty,Totale verandering
Total:,Totale heffings
Totals by Invoice Currency,Totaal in
Track how much cash was handed back to customers,Totale fakture
"Track recent sales, collect unpaid balances, and reopen saved work",Totale items
Transaction ID,Totale Mpesa
Transfer,Totaal uit
Try a different search term or clear the cart search.,Totale betalings
Try adjusting your search or filters,Totale aankoop
Try another source or refresh the list.,Totaal gekies:
Try changing the date range or status filter.,Totale grootte
Type,Totale voorraad hoeveelheid
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,Totaal:
Unable to add offer item {0}. Please refresh and try again.,Totale volgens faktuurgeldeenheid
Unable to add offer item. Please refresh and try again.,Track how much cash was handed back to customers
Unable to add scanned item.,"Volg onlangse verkope, versamel onbetaalde saldo's en heropen gestoorde werk"
Unable to create purchase order,Transaksie ID
Unable to delete draft invoice,Oordrag
Unable to fetch documents,Probeer 'n ander soekterm of maak die mandjiesoektog skoon.
Unable to fetch draft orders,Probeer jou soektog of filters aanpas
Unable to fetch invoice history,Probeer 'n ander bron of verfris die lys.
Unable to fetch M-Pesa payments,Probeer om die datumreeks of statusfilter te verander.
Unable to fetch sales orders,Tik
Unable to fetch unpaid invoices,"Kan nie toegang tot kamera kry nie, selfs met basiese instellings."
Unable to generate scale barcode,Gaan asseblief jou kameratoestemmings en toestelversoenbaarheid na.
Unable to issue gift card.,Unable to add offer item {0}.
Unable to load cashier PIN status.,Herlaai asseblief en probeer weer.
Unable to load document,Kan nie aanboditem byvoeg nie.
Unable to load draft invoice,Herlaai asseblief en probeer weer.
Unable to load gift card balance.,Kan nie geskandeerde item byvoeg nie.
Unable to load invoice details,Kan nie aankoopbestelling skep nie
Unable to load parked order,Kan nie konsepfaktuur uitvee nie
Unable to load the selected sales order,Kan nie dokumente haal nie
Unable to prepare document,Kan nie konsepbestellings gaan haal nie
Unable to prepare return invoice,Kan nie faktuurgeskiedenis gaan haal nie
Unable to print draft invoice,Kan nie M-Pesa-betalings haal nie
Unable to print submitted invoice,Kan nie verkoopsbestellings haal nie
Unable to process document action,Kan nie onbetaalde fakture haal nie
Unable to repair change allocation,Kan nie skaalstrepieskode genereer nie
Unable to save cashier PIN.,Kan nie geskenkbewys uitreik nie.
Unable to save the rate to the backend price list,Kan nie kassier-PIN-status laai nie.
Unable to submit invoice,Kan nie dokument laai nie
Unable to submit the selected payment,Kan nie konsepfaktuur laai nie
Unable to top up gift card.,Kan nie geskenkbewyssaldo laai nie.
Unable to verify cashier PIN.,Kan nie faktuurbesonderhede laai nie
Unallocated,Kan nie geparkeerde bestelling laai nie
Unallocated:,Kan nie die geselekteerde verkoopsbestelling laai nie
Unavailable,Kan nie dokument voorberei nie
Unknown,Kan nie terugstuurfaktuur voorberei nie
Unknown error,Kan nie konsepfaktuur druk nie
Unknown Item,Kan nie ingediende faktuur druk nie
Unknown Warehouse,Kan nie dokumenthandeling verwerk nie
Unlock POS,Kan nie veranderingtoewysing herstel nie
Unpaid,Kan nie kassier-PIN stoor nie.
"Unselected payments stay unallocated first, then auto reconcile after submit.",Kan nie die koers op die agterplaaspryslys stoor nie
UOM,Kan nie faktuur indien nie
UOM not found,Kan nie die geselekteerde betaling indien nie
Update available,Kan nie geskenkbewys opvul nie.
Update Customer,Kan nie kassier-PIN verifieer nie.
Update PIN,Ontoegewys
Update Price List Rate,Ontoegewys:
Updated,Onbeskikbaar
Updates and app info that stay out of the cashier flow.,Onbekend
Updates automatically,Onbekende fout
Upload pending transactions,Onbekende item
Usage,Onbekende pakhuis
Usage Stats,Ontsluit POS
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,Onbetaald
Use Cashier,"Ongeselekteerde betalings bly eers ongeallokeer, en pas dan outomaties na indiening."
Use date range to search for older invoices,UOM
"Use one field for manual code entry, barcode scans, or QR scans.",UOM nie gevind nie
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.",Opdatering beskikbaar
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.",Dateer kliënt op
Use Western numerals,Dateer PIN op
Used:,Dateer pryslyskoers op
Using basic camera settings due to device limitations,Opgedateer
Using cached customer balance,Opdaterings en programinligting wat buite die kassiervloei bly.
Valid until,Dateer outomaties op
Variance %,Laai hangende transaksies op
Variants,Gebruik
Variant-wise,Gebruik Statistieke
Verify closing amounts for each payment method,Gebruik 'n 4- tot 8-syfer-PIN vir kassierskakeling en terminale-ontsluiting.
View all,Gebruik Kassier
View app information and current build details,Gebruik datumreeks om na ouer fakture te soek
View Data Diagnostics,"Gebruik een veld vir handmatige kode-invoer, strepieskodeskanderings of QR-skanderings."
View Details,"Gebruik een werkvloei vir balanskontrole, nuwe uitreiking en aanvullings sonder om POS te verlaat."
View invoice details,"Gebruik hierdie afdeling wanneer gekas voorvereiste data 'n herlaai, herbou of diagnostiese hersiening benodig."
View notifications,Gebruik Westerse syfers
View offline invoices,Gebruik:
View restricted POS insights,Gebruik basiese kamera-instellings as gevolg van toestelbeperkings
Void Amount,Gebruik gekaste kliëntsaldo
Void Count,Geldig tot
Voids,Variansie %
Waiting for cart items,Variante
Waiting for payment...,Variant-gewys
Walk-in Customer,Verifieer sluitingsbedrae vir elke betaalmetode
Warehouse,Bekyk alles
Warning: High cache usage may affect performance.,Bekyk inligting oor die toepassing en huidige boubesonderhede
Warning: High lag may indicate heavy processing or browser slowness.,Bekyk Data Diagnostics
Week Δ,Bekyk besonderhede
Week-wise,Bekyk faktuurbesonderhede
Weight (g),Bekyk kennisgewings
Weight (grams),Bekyk vanlyn fakture
We'll let you know if an invoice fails to submit,Bekyk beperkte POS-insigte
Workflow,Nietige bedrag
Write off amount cannot exceed the POS profile maximum of {0},Leemte telling
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,Leemtes
Yes,Wag vir karretjie items
"Yes, Cancel sale",Wag tans vir betaling...
"Yes, Close",Instap-kliënt
You are not allowed to print draft invoices,Pakhuis
You are offline. Add Payment will work again when the connection is restored.,Waarskuwing: Hoë kasgebruik kan werkverrigting beïnvloed.
You have no notifications right now,Waarskuwing: Hoë vertraging kan swaar verwerking of blaaier traagheid aandui.
Your Cart,Week Δ
