Try adjusting your search or filters,Samlet køb
Try another source or refresh the list.,Samlet udvalgt:
Try changing the date range or status filter.,Samlet størrelse
Type,Samlet lagermængde
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,I alt:
Unable to add offer item {0}. Please refresh and try again.,Totaler efter fakturavaluta
Unable to add offer item. Please refresh and try again.,"Spor, hvor mange kontanter der blev givet tilbage til kunderne"
Unable to add scanned item.,"Spor seneste salg, indsaml ubetalte saldi, og genåbn gemt arbejde"
Unable to create purchase order,Transaktions-id
Unable to delete draft invoice,Overførsel
Unable to fetch documents,"Prøv en anden søgeterm, eller ryd kurvsøgningen."
Unable to fetch draft orders,Prøv at justere din søgning eller dine filtre
Unable to fetch invoice history,"Prøv en anden kilde, eller opdater listen."
Unable to fetch M-Pesa payments,Prøv at ændre datointervallet eller statusfilteret.
Unable to fetch sales orders,Type
Unable to fetch unpaid invoices,"Kan ikke få adgang til kameraet, selv med grundlæggende indstillinger."
Unable to generate scale barcode,Tjek venligst dine kameratilladelser og enhedskompatibilitet.
Unable to issue gift card.,Kan ikke tilføje tilbuddet {0}.
Unable to load cashier PIN status.,Opdater venligst og prøv igen.
Unable to load document,Kan ikke tilføje tilbudsvare.
Unable to load draft invoice,Opdater venligst og prøv igen.
Unable to load gift card balance.,Kan ikke tilføje scannet element.
Unable to load invoice details,Kan ikke oprette indkøbsordre
Unable to load parked order,Kan ikke slette udkast til faktura
Unable to load the selected sales order,Kan ikke hente dokumenter
Unable to prepare document,Kan ikke hente kladdeordrer
Unable to prepare return invoice,Fakturahistorik kunne ikke hentes
Unable to print draft invoice,Kan ikke hente M-Pesa-betalinger
Unable to print submitted invoice,Kan ikke hente salgsordrer
Unable to process document action,Kan ikke hente ubetalte fakturaer
Unable to repair change allocation,Kan ikke generere skaleringsstregkode
Unable to save cashier PIN.,Kan ikke udstede gavekort.
Unable to save the rate to the backend price list,Kan ikke indlæse status for kassererens pinkode.
Unable to submit invoice,Dokumentet kunne ikke indlæses
Unable to submit the selected payment,Kan ikke indlæse udkast til faktura
Unable to top up gift card.,Gavekortsaldoen kunne ikke indlæses.
Unable to verify cashier PIN.,Fakturaoplysninger kunne ikke indlæses
Unallocated,Kan ikke indlæse parkeret ordre
Unallocated:,Kan ikke indlæse den valgte salgsordre
Unavailable,Kan ikke forberede dokumentet
Unknown,Kan ikke udarbejde returfaktura
Unknown error,Kan ikke udskrive fakturakladde
Unknown Item,Kan ikke udskrive indsendt faktura
Unknown Warehouse,Dokumenthandlingen kunne ikke behandles
Unlock POS,Kan ikke reparere ændringstildeling
Unpaid,Kassererens pinkode kunne ikke gemmes.
"Unselected payments stay unallocated first, then auto reconcile after submit.",Prisen kunne ikke gemmes i backend-prislisten
UOM,Kan ikke indsende faktura
UOM not found,Den valgte betaling kunne ikke indsendes
Update available,Kan ikke fylde gavekort op.
Update Customer,Kan ikke bekræfte kassererens pinkode.
Update PIN,Ikke tildelt
Update Price List Rate,Ikke-allokeret:
Updated,Ikke tilgængelig
Updates and app info that stay out of the cashier flow.,Ukendt
Updates automatically,Ukendt fejl
Upload pending transactions,Ukendt vare
Usage,Ukendt lager
Usage Stats,Lås POS op
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,Ubetalt
Use Cashier,"Ikke-valgte betalinger forbliver uallokerede først, derefter automatisk afstemmes efter indsendelse."
Use date range to search for older invoices,UOM
"Use one field for manual code entry, barcode scans, or QR scans.",UOM ikke fundet
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.",Opdatering tilgængelig
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.",Opdater kunde
Use Western numerals,Opdater pinkoden
Used:,Opdater prisliste
Using basic camera settings due to device limitations,Opdateret
Using cached customer balance,"Opdateringer og appinfo, der holder sig uden for kassestrømmen."
Valid until,Opdaterer automatisk
Variance %,Upload afventende transaktioner
Variants,Brug
Variant-wise,Brugsstatistik
Verify closing amounts for each payment method,Brug en 4- til 8-cifret PIN-kode til kasseskift og oplåsning af terminal.
View all,Brug Cashier
View app information and current build details,Brug datointerval til at søge efter ældre fakturaer
View Data Diagnostics,"Brug ét felt til manuel kodeindtastning, stregkodescanning eller QR-scanning."
View Details,"Brug én arbejdsgang til saldokontrol, ny udstedelse og opfyldninger uden at forlade POS."
View invoice details,"Brug dette afsnit, når cachelagrede forudsætningsdata skal opdateres, genopbygges eller diagnosticeres."
View notifications,Brug vestlige tal
View offline invoices,Brugt:
View restricted POS insights,Brug af grundlæggende kameraindstillinger på grund af enhedsbegrænsninger
Void Amount,Bruger cachelagret kundesaldo
Void Count,Gælder indtil kl
Voids,Varians %
Waiting for cart items,Varianter
Waiting for payment...,Variantmæssigt
Walk-in Customer,Bekræft afsluttende beløb for hver betalingsmetode
Warehouse,Se alle
Warning: High cache usage may affect performance.,Se appoplysninger og aktuelle byggedetaljer
Warning: High lag may indicate heavy processing or browser slowness.,Se datadiagnostik
Week Δ,Se detaljer
Week-wise,Se fakturaoplysninger
Weight (g),Se notifikationer
Weight (grams),Se offline fakturaer
We'll let you know if an invoice fails to submit,Se begrænset POS-indsigt
Workflow,Ugyldigt beløb
Write off amount cannot exceed the POS profile maximum of {0},Tomme optælling
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,Tomrum
Yes,Venter på varer i kurven
"Yes, Cancel sale",Venter på betaling...
"Yes, Close",Walk-in kunde
You are not allowed to print draft invoices,Lager
You are offline. Add Payment will work again when the connection is restored.,Advarsel: Høj cachebrug kan påvirke ydeevnen.
You have no notifications right now,Advarsel: Høj forsinkelse kan indikere tung behandling eller langsom browser.
Your Cart,Uge Δ
